200;23.2287745
210;56.3816212
220;63.4497183
230;14.7694477
240;14.0676272
250;14.4573464
260;19.8415996
270;22.541448
280;19.4357867
290;21.4278603
300;22.6187205
310;15.8193447
320;16.5235416
330;15.4626251
340;9.5273764
350;14.5475962
360;9.6593466
370;7.2722398
380;7.3645111
390;5.9920417
400;8.3947715
410;10.9819455
420;13.8494029
430;20.5977933
440;16.7095719
450;27.7579335
460;24.9059286
470;38.7006748
480;44.6568808
490;47.41717
500;71.7296213
510;85.38383312
520;99.03804494
530;99.10032956
540;99.12519094
550;99.45287108
560;99.43901833
570;99.39897197
580;99.30236265
590;99.01528235
600;97.18197873
610;88.95986058
620;52.7629211
630;49.4386375
640;16.0205487
650;14.7875485
660;14.373809
670;6.2803695
680;7.9125854
690;11.3901859
700;9.5855896
710;6.6925969
720;8.0315674
730;11.445699
740;12.1659048
750;9.7663256
760;6.459375
770;4.770319
780;5.1585628
790;6.0575076
800;6.238443
810;5.6868242
820;5.1696804
830;5.1362404
840;5.5168574
850;5.8830224
860;5.8943222
870;5.6307957
880;5.2586076
890;4.9871302
900;4.8971291
910;4.8226677
920;4.6162782
930;4.2121046
940;3.6954502
950;3.2144765
960;2.9730601
970;3.037723
980;3.3523868
990;3.751034
1000;4.0367337
1010;4.0785113
1020;3.8593503
1030;3.4336669
1040;2.9524473
1050;4.33656573
1060;4.313938518
1070;4.006311619
1080;3.435256459
1090;3.7233569
1100;4.2589303
1110;4.6340593
1120;4.746027
1130;4.5890499
1140;4.2063644
1150;4.347202167
1160;3.918637833
1170;3.202348
1180;2.5274335
1190;1.5600732
1200;1.5077813
1210;1.6394761
1220;1.887507
1230;2.1928407
1240;2.4931039
1250;2.7037409
1260;2.7918596
1270;2.7216934
1280;2.4937914
1290;2.162851
1300;1.8135995
1310;1.4712896
1320;1.1939361
1330;1.03274
1340;1.0139575
1350;1.1519754
1360;1.4679306
1370;1.9245013
1380;2.4372375
1390;3.0385445
1400;3.6205742
1410;4.1327475
1420;4.5334053
1430;4.8075217
1440;4.9438587
1450;4.944145
1460;4.8303713
1470;4.5972848
1480;4.2593701
1490;3.8510238
1500;3.4043176
1510;2.9370914
1520;2.4903955
1530;2.1094261
1540;1.8044172
1550;1.5989319
1560;1.5053649
1570;1.5325168
1580;1.6761523
1590;1.9320476
1600;2.2795633
1610;2.6753558
1620;3.0891365
1630;3.5020685
1640;3.8699876
1650;4.176752
1660;4.4183131
1670;4.6068855
1680;4.7547874
1690;4.8599196
1700;4.9295058
1710;4.9351601
1720;4.8699732
1730;4.7024338
1740;4.4298228
1750;4.0568138
1760;3.6163602
1770;3.166723
1780;2.7152887
1790;2.3311311
1800;2.0107738
1810;1.7639214
1820;1.5808648
1830;1.4519171
1840;1.3842368
1850;1.3645806
1860;1.4011246
1870;1.4826705
1880;1.6203203
1890;1.7925894
1900;1.9977207
1910;2.2324662
1920;2.5140798
1930;2.857204
1940;3.2377494
1950;3.6779897
1960;4.1866085
1970;4.7226779
1980;5.2423075
1990;5.7290549
2000;6.1230631
2010;6.3595262
2020;6.4340841
2030;6.3538136
2040;6.1418126
2050;5.8532524
2060;5.552963
2070;5.2820463
2080;5.08467
2090;4.9983115
2100;4.9996116
2110;5.0618554
2120;5.1758979
2130;5.2886704
2140;5.3301985
2150;5.2989358
2160;5.1669858
2170;4.9060203
2180;4.5720695
2190;4.1428503
2200;3.6993874
2210;3.2446114
2220;2.8027699
2230;2.4478941
2240;2.178306
2250;1.9742578
2260;1.8636983
2270;1.8573426
2280;1.9258791
2290;2.0768083
2300;2.2803319
2310;2.5423976
2320;2.8452176
2330;3.16935
2340;3.5174757
2350;3.8571071
2360;4.172125
2370;4.4420817
2380;4.6350157
2390;4.7779554
2400;4.8757258
2410;4.8839625
2420;4.8711347
2430;4.8298562
2440;4.7735119
2450;4.7854639
2460;4.8593404
2470;4.9991803
2480;5.246206
2490;5.5889133
2500;6.0222133
2510;6.5477837
2520;7.1557565
2530;7.7015214
2540;8.2928043
2550;8.9106966
2560;9.1260633
2570;9.5689916
2580;9.5904909
2590;9.2092292
2600;9.036787
